Prurigo of pregnancy,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prurigo papule,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prurigo pigmentosa,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prurigo simplex,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pruritic rash,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pruritus due to systemic disorder,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pruritus estivalis,Pruritus of skin,Itching of skin,Itch of skin,Other specified pruritic conditions disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pruritus senilis,Pruritus of skin,Itching of skin,Itch of skin,Other specified pruritic conditions disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocyst of ear,Mass of ear structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudocyst of retina,Mass of eye structure,Swelling of structure of eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psoriasiform drug eruption,Psoriasiform rash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psoriasis palmaris,Pustular rash morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psoriasis plantaris,Pustular rash morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychogenic genitourinary tract symptoms,Psychic dysuria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychogenic headache,Headache finding,Occipital headache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychomotor epilepsy,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychophysical visual disturbance,Visual hallucinations,Unformed visual hallucinations,Formed visual hallucinations,Visual alteration,Formed hallucinations of people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychosensory epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pudendal neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerperal convulsion,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulmonary capillary hemangiomatosis,Mass of respiratory structure,Mass of cardiovascular structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulmonary cyanosis,Cyanosis of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple glove syndrome,Cyanosis of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purpuric disorder,Cryoglobulinemic purpura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pustular bacterid,Pustular rash morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pustular syphilide,Pustular rash morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PuttiChavany syndrome,Pain finding,Sciatica disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pylorospasm,Spasm finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quadriplegia disorder,Flaccid tetraplegia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radiculitis disorder,Neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasmussen syndrome,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rawmilk associated diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reading seizure,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recruitment,Loudness recruitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent angina after coronary artery bypass graft,Angina,Ischemic chest pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent angina after coronary stent placement,Angina,Ischemic chest pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent angina after directional coronary atherectomy,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent angina after percutaneous transluminal coronary angioplasty,Angina,Ischemic chest pain,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent angina post rotational atherectomy,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent biliary colic,Recurrent abdominal pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent hypersomnia,Hypersomnia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recurrent vestibulopathy,Subjective vertigo,Dizziness and giddiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reflex blepharospasm,Blepharospasm disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reflex epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reflex sympathetic dystrophy of lower extremity,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractive polyopia,Monocular diplopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory angina,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory epilepsia partialis continua,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory frontal lobe epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory generalized nonconvulsive epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory infantile spasms,Seizure,Spasm finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory localizationrelated epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory migraine,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory migraine variants,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory migraine with aura,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory migraine without aura,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory occipital lobe epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refractory parietal lobe epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relative afferent pupil defect finding,Abnormal reflex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remitting seronegative symmetrical synovitis with pitting edema,Pitting edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Respiratory tract congestion,Congestion of nasal sinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Respiratory tract congestion and cough,CO  cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Respiratory tract hemorrhage disorder,Blood streaked sputum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restricted sound system,DOther speech disturbance NOS,DOther speech disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retinal disorder,Retina finding,OE  retinopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retinal edema,Localized retinal edema,Peripheral retinal edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retinal migraine,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retinal vascular occlusion or amaurosis fugax or retinal thrombosis,Amaurosis fugax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retinopathy,Retina finding,OE  retinopathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retraction of nipple disorder,Other signs and symptoms in breast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retropulsion petit mal,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rheumatic torticollis,Wry necktorticollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhinencephalic epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhinitis disorder,Purulent nasal discharge,Purulent rhinitis,Rhinitis due to alphaadrenergic blocking agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salaam spasm,Spasm finding,Motor dysfunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandifer syndrome disorder,Wry necktorticollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SangerBrown cerebellar ataxia,Cerebellar ataxia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scaling eczema,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sciatic neuropathy,Sciatica disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scleral staphyloma,Total scleral ectasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scleredema disorder,Thickening of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotopic sensitivity,Visual alteration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secondarily generalized seizures,Tonicclonic seizure,Grand mal seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secondary erythromelalgia,Pain finding,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secondary fibrositis,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secondary reading epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secondary trigeminal neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secretory diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segmental cord myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segmental dysfunction,Pain finding at anatomical site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seizure disorder,Seizure,Epileptic aura,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seizures complicating infection in the newborn,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seizures due to metabolic disorder,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semistarvation,Starvation disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senile asteatotic eczema,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensitive dentin,Tooth sensitivity to cold,Tooth sensitivity to heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sensorineural hearing loss, bilateral",Bilateral central hearing loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serum sickness due to drug,Immune complex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serum sickness type vasculitis,Immune complex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Severe myoclonic epilepsy in infancy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Severe systemic illness tissue wasting,Cachexia finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Severe systemic illnessinduced skeletal muscle wasting,Cachexia finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoulderhand syndrome,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sialectasia or stenosis of salivary duct or other salivary gland diseases,Sialectasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sick headache,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silofillers disease,Acute edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple chronic bronchitis,Bronchorrhea,Smokers cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple chronic bronchitis or smokers cough or senile tracheobronchitis,Smokers cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple faint,Syncope symptom,Syncope and collapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple partial seizure with focal motor signs with march,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple partial seizure with motor dysfunction,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple partial seizure with somatosensory or special sensory dysfunction,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple partial seizure with special sensory symptoms,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simple partial seizure, consciousness not impaired",Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple partial status epilepticus,Seizure,Partial seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Situational syncope,Syncope symptom,Syncope and collapse,Effort syncope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin and subcutaneous tissue disease NOS or sore skin,Sore skin finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin disorder of umbilicus,Disorder of umbilicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin disorders NOS or foreign body granuloma or pimple or wheal,Weal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin hypopigmented,Achromia of skin disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skin lesion,Tuberculous chancre,Clubbing of nail disorder,Spots on skin disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slap nodules of wrist,"DLocal superficial swelling, mass or lump NOS","DLocal superficial swelling, mass or lump",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleep apnea,Hypersomnia with sleep apnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleep disorder,Disturbance in sleep behavior,Other sleep stage or arousal dysfunction,Sleep dysfunction with sleep stage disturbance,Sleep dysfunction with arousal disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleep disorders & insomnia or nightmares or sleepwalking & somnambulism,Insomnia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleep walking disorder,Sleep automatism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeprelated bruxism,Sleep automatism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeprelated neurogenic tachypnea,Tachypnea finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeprelated painful erections,Pain finding,Painful penile erection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapping hip disorder,Other joint symptoms of the pelvic region and thigh or hip snapping or irritable hip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapping thumb syndrome,DClicking thumb contextdependent category,DClicking thumb situation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snuffles in newborn,Snuffles & neonatal snuffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soft tissue disorders NOS or polyalgia,Polyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soft tissue infection,Purulent nasal discharge,Purulent rhinitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar pruritus of elbows,Pruritus of skin,Itching of skin,Itch of skin,Other specified pruritic conditions disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solitary bone cyst,Mass of musculoskeletal structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somatosensory epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sore throat  chronic,Pain in throat,Sore throat symptom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spasm of back muscles,Spasm finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spastic foot,Spastic hemiplegia or spastic foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spastic syndrome disorder,Spastic dysphonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speech and language disorder,Loss of voice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphenopalatine neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinal cord disease,Edema of spinal cord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinal hemiplegia,Hemiplegia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinocerebellar ataxia,Ataxia finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinocerebellar disease or cerebellar ataxia or cerebellar disease,Cerebellar ataxia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Splenic cyst,Mass of lymphoreticular structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Splenic hamartoma,Mass of lymphoreticular structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sporotrichosis disorder,Sporotrichotic chancre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sporotrichotic gumma,Gummatous inflammation morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stable angina disorder,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stapedial myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcal intertrigo,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staring finding,Postbasic stare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Startle partial seizure,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starvation ketoacidosis,Starvation disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Static ataxia,Ataxia finding,Coordination problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status anginosus,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status epilepticus,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status migrainosus,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stellate pseudoscar in senile purpura,Stellate pseudoscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stellate pseudoscars due to corticosteroids,Stellate pseudoscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StevensJohnson syndrome,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stiff metacarpophalangeal joint NEC,Joint stiffness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StokesAdams attack,Syncope symptom,Syncope and collapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StokesAdams syndrome,Syncope symptom,Syncope and collapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StokesAdamsMorgagni syndrome,Syncope symptom,Syncope and collapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stokvis disease,Cyanosis of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcal intertrigo,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stress seizure,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stressinduced epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stricture of esophagus,Bolus impaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stump neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subacute bacterial endocarditis,Oslers node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subacute prurigo,Pruritus of skin,Itching of skin,Itch of skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subjective visual disturbance of image size,Subjective visual disturbance,Visual distortions of shape ANDOR size,Micropsia disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Submammary intertrigo,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior laryngeal neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplementary motor epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supraorbital neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supraventricular premature beats,Junctional premature beats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surface dysgraphia,Coordination problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surfers nodules,"DLocal superficial swelling, mass or lump NOS","DLocal superficial swelling, mass or lump",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swelling of skeletal muscle,Swelling of limb finding,Swelling of musculoskeletal structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic LennoxGastaut syndrome,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic West syndrome,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic dermographism,Urticaria geographica,Delayed dermographism,Reflex urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic disorders of the urinary tract,DUrinary system symptoms NOS,DUrinary system symptoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic generalized epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic myoclonic epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symptomatic myoclonus,Myoclonic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syncope anginosa,Angina,Ischemic chest pain,Pain finding,Other forms of angina pectoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synovial cyst,Mass of musculoskeletal structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syphilitic gumma disorder,Gummatous inflammation morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syphilitic gumma of central nervous system,Gummatous inflammation morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syphilitic gumma of oral cavity,Gummatous inflammation morphologic abnormality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tactile epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tapping epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tcell pseudolymphomatous lesion,Persistent light reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tear film insufficiency,Dry eyes,Dry eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temporal crescent syndrome,Other specified visual disturbance NOS,Other specified visual disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temporal lobe epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temporomandibular joint: ankylosis or stiff,Temporomandibular joint stiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tendinitis of flexor hallucis longus,Cramp in foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tendinitis: ankletarsus or achilles or ankle or calcaneal spur or metatarsalgia,Metatarsalgia finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tension hydrothorax,Fluid disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tensiontype headache,Headache finding,Occipital headache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tetanic convulsion,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tetany disorder,Carpopedal spasm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thoracic facet joint pain,Chest pain,Pain in thoracic spine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tissue expander disorder,Pain from tissue expander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toddler diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TolosaHunt syndrome,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tongue disease NOS or coated tongue or geographic tongue or glossodynia,Glossodynia disorder,Glossopyrosis disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonicclonic epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonsillar tag,Mass of respiratory structure,Mass of digestive structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tooth disorder,Loosening of tooth disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toothbrushing epilepsy,Seizure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torsion dystonia,Diurnal dystonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total internal ophthalmoplegia,Internal ophthalmoplegia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxic erythema disorder,Erythema of skin,Erythematous condition,Familial annular erythema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxic pulmonary edema,Acute edema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toxic urticated erythema,Erythema of skin,Erythematous condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transformed migraine,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transient arterial retinal occlusion,Amaurosis fugax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transient ischaemic attacks or vertebrobasilar insufficiency or drop attacks,Drop attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transient ischemic attacks or vertebrobasilar insufficiency or drop attacks,Drop attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transient neonatal hyperbilirubinemia,Newborn physiological jaundice disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transient respiratory distress with sepsis,Respiratory distress finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transitory tachypnea of newborn disorder,Tachypnea finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travelers diarrhea,Diarrhea symptom,Loose stool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trigeminal autonomic cephalalgia,Headache finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trigeminal neuralgia,Pain finding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trismus finding,Motor dysfunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trypanosomiasis disorder,Trypanosomal chancre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuberculosis of skin,Tuberculous chancre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tussive syncope,CO  cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
